ID;Name;Description;URL;Topics
615692917;AutoPR;Run AI-powered workflows over your codebase;git://github.com/irgolic/AutoPR.git;action,actions,ai,chatgpt,github-action,github-actions,gpt,gpt-3,gpt-4,llm,openai
705433491;AIlice;AIlice is a fully autonomous, general-purpose AI agent.;git://github.com/myshell-ai/AIlice.git;agent,ai,llm,llm-agent
614840014;spacy-llm;🦙 Integrating LLMs into structured NLP pipelines;git://github.com/explosion/spacy-llm.git;anthropic,claude,cohere,dolly,falcon,gpt-3,gpt-4,large-language-models,llama,llm,machine-learning,named-entity-recognition,natural-language-processing,nlp,openai,prompt-engineering,spacy,text-classification
838528318;rosa;ROSA 🤖 is an AI Agent designed to interact with ROS1- and ROS2-based robotics systems using natural language queries. ROSA helps robot developers inspect, diagnose, understand, and operate robots.;git://github.com/nasa-jpl/rosa.git;agents,ai,developer-tools,jpl,llm,nasa,robotics,ros,ros2
469136195;bert4torch;An elegent pytorch implement of transformers;git://github.com/Tongjilibo/bert4torch.git;belle,bert,bert4keras,bert4torch,chatglm,large-language-models,llama,llm,named-entity-recognition,nlp,pytorch,relation-extraction,seq2seq,text-classification,transformers
625710399;py-gpt;Desktop AI Assistant powered by GPT-5, GPT-4, o1, o3, Gemini, Claude, Ollama, DeepSeek, Perplexity, Grok, Bielik, chat, vision, voice, RAG, image and video generation, agents, tools, MCP, plugins, speech synthesis and recognition, web search, memory, presets, assistants,and more. Linux, Windows, Mac;git://github.com/szczyglis-dev/py-gpt.git;ai,ai-assistant,artificial-intelligence,autonomous-agent,chatbot,claude,deepseek,desktop-app,gemini,gpt-4,gpt-5,grok,llama-index,llm,mcp,o1,o3-mini,ollama,openai,perplexity
603131458;basaran;Basaran is an open-source alternative to the OpenAI text completion API. It provides a compatible streaming API for your Hugging Face Transformers-based text generation models.;git://github.com/hyperonym/basaran.git;generative,gpt,huggingface,language-model,llama,llm,model,natural-language-processing,nlp,openai-api,python,text-generation,transformers
811789514;nerve;The Simple Agent Development Kit.;git://github.com/evilsocket/nerve.git;adk,agent-based-modeling,agent-development-kit,agents,ai,llm,mcp,mcp-client,model-context-protocol
846768454;sage;Chat with any codebase in under two minutes | Fully local or via third-party APIs;git://github.com/Storia-AI/sage.git;ai,anthropic,claude,copilot,developer-tools,hacktoberfest,hacktoberfest-2024,hacktoberfest2024,langchain,llm,openai,pinecone,python,rag
639079153;pixeltable;Pixeltable — Data Infrastructure providing a declarative, incremental approach for multimodal AI workloads.;git://github.com/pixeltable/pixeltable.git;ai,artificial-intelligence,chatbot,computer-vision,data-science,database,feature-engineering,feature-store,genai,llm,machine-learning,ml,mlops,multimodal,vector-database
755804236;Gemini-API;✨ Reverse-engineered Python API for Google Gemini web app;git://github.com/HanaokaYuzu/Gemini-API.git;ai,api,async,bard,chatbot,gemini,generative-ai,google,google-gemini,image-generation,imagefx,llm,nano-banana,python,reverse-engineering
946278572;openagents;OpenAgents - AI Agent Networks for Open Collaboration;git://github.com/openagents-org/openagents.git;agents,ai,collaboration,llm,network
680918523;shell-ai;LangChain powered shell command generator and runner CLI;git://github.com/ricklamers/shell-ai.git;automation,cli,gpt,langchain,llm,openai,shell
679402823;punica;Serving multiple LoRA finetuned LLM as one;git://github.com/punica-ai/punica.git;large-language-models,llm,lora
263687600;nncf;Neural Network Compression Framework for enhanced OpenVINO™ inference;git://github.com/openvinotoolkit/nncf.git;bert,classification,compression,deep-learning,genai,llm,mixed-precision-training,nlp,object-detection,onnx,openvino,pruning,pytorch,quantization,quantization-aware-training,semantic-segmentation,sparsity,tensorflow,transformers
642028103;LLM-Pruner;[NeurIPS 2023] LLM-Pruner: On the Structural Pruning of Large Language Models. Support Llama-3/3.1, Llama-2, LLaMA,  BLOOM, Vicuna, Baichuan, TinyLlama, etc.;git://github.com/horseee/LLM-Pruner.git;baichuan,bloom,chatglm,compression,language-model,llama,llama-2,llama3,llm,neurips-2023,pruning,pruning-algorithms,vicuna
648788010;DataDreamer;DataDreamer: Prompt. Generate Synthetic Data. Train & Align Models.    🤖💤;git://github.com/datadreamer-dev/DataDreamer.git;alignment,deep-learning,fine-tuning,gpt,instruction-tuning,llm,llmops,llms,machine-learning,natural-language-processing,nlp,nlp-library,openai,python,pytorch,synthetic-data,synthetic-dataset-generation,transformers
808203681;JamAIBase;The collaborative spreadsheet for AI. Chain cells into powerful pipelines, experiment with prompts and models, and evaluate LLM responses in real-time. Work together seamlessly to build and iterate on AI applications.;git://github.com/EmbeddedLLM/JamAIBase.git;agents,ai,ai-agents-framework,baas,backend-as-a-service,chatbot,chatgpt,intelligent-spreadsheet,lancedb,llama3-1,llm,llm-ops,orchestration,python,rag,retrieval-augmented-generation,serverless,spreadsheet,svelte,workflow
607355225;vim-ai;AI-powered code assistant for Vim. OpenAI and ChatGPT plugin for Vim and Neovim.;git://github.com/madox2/vim-ai.git;chatgpt,code-generation,gemini,gpt-4,llm,neovim,openai,vim
686076152;aiconfig;AIConfig is a config-based framework to build generative AI applications.;git://github.com/lastmile-ai/aiconfig.git;ai,developer-tools,generative-ai,llm,llm-ops
863930645;npcpy;The AI toolkit for the AI developer;git://github.com/NPC-Worldwide/npcpy.git;agents,ai,anthropic,deepseek,gemini,llm,mcp,mcp-client,mcp-server,ollama,perplexity,python,sql,yaml
666826154;promptmap;a security scanner for custom LLM applications;git://github.com/utkusen/promptmap.git;ai-security,chatgpt,claude,llm,ollama,prompt-engineering,prompt-injection
878272507;judgeval;The open source post-building layer for agents. Our environment data and evals power agent post-training (RL, SFT) and monitoring.;git://github.com/JudgmentLabs/judgeval.git;agent,agentic-ai,agents,grpo,langchain,langgraph,llama-index,llm,llm-evaluation,llm-observability,open-source,openai,prompt-engineering,reinforcement-learning,rl
694565231;autollm;Ship RAG based LLM web apps in seconds.;git://github.com/viddexa/autollm.git;anthropic,bedrock,cohere,fastapi,gradio,langchain,large-language-models,llama-index,llama2,llm,openai,palm,pypi,python,retrieval-augmented-generation,vector-database,vertex-ai
888350460;AI-Codereview-Gitlab;基于大模型(DeepSeek,OpenAI等)的 GitLab 自动代码审查工具；支持钉钉/企业微信/飞书推送消息和生成日报；支持Docker部署；可视化 Dashboard。;git://github.com/sunmh207/AI-Codereview-Gitlab.git;ai,codereview,deepseek,gitlab,gpt,llm
863454901;dynamiq;Dynamiq is an orchestration framework for agentic AI and LLM applications;git://github.com/dynamiq-ai/dynamiq.git;agents,ai,generative-ai,gpt,llm,llmops,rag
662891622;Llama-2-Open-Source-LLM-CPU-Inference;Running Llama 2 and other Open-Source LLMs on CPU Inference Locally for Document Q&A;git://github.com/kennethleungty/Llama-2-Open-Source-LLM-CPU-Inference.git;c-transformers,chatgpt,cpu,cpu-inference,deep-learning,document-qa,faiss,langchain,language-models,large-language-models,llama,llama-2,llm,machine-learning,natural-language-processing,nlp,open-source-llm,python,sentence-transformers,transformers
626885698;lawyer-llama;中文法律LLaMA (LLaMA for Chinese legel domain);git://github.com/AndrewZhe/lawyer-llama.git;alpaca,large-language-models,legal-ai,llama,llm,nlp,plm,pretrained-language-model,pretrained-models
627962120;langcorn;⛓️ Serving LangChain LLM apps and agents automagically with FastApi. LLMops;git://github.com/msoedov/langcorn.git;api,fastapi,langchain,langchain-python,large-language-models,llm,llmops,openai-api,rest-api,vercel,vercel-serverless-functions
479235940;open-trading-api;Korea Investment & Securities Open API Github;git://github.com/koreainvestment/open-trading-api.git;ai-trading,api-samples,autotrade,chatgpt,claude,finance,investment,koreainvestment,llm,mcp,open-trading-api,openapi,python,realtime,rest-api,stock-trading,stocks,trading,trading-api,websocket
820789280;Eagle;Eagle: Frontier Vision-Language Models with Data-Centric Strategies;git://github.com/NVlabs/Eagle.git;demo,eagle,gpt4,huggingface,large-language-models,llama,llama3,llava,llm,lmm,lvlm,mllm,nvdia
536492655;curated-transformers;🤖 A PyTorch library of curated Transformer models and their composable components;git://github.com/explosion/curated-transformers.git;albert,bert,camembert,dolly2,falcon,gptneox,llama,llm,llms,nlp,pytorch,roberta,transformer,transformers,xlm-roberta
741791071;Long-Novel-GPT;该项目包括一个基于 GPT 等大语言模型的长篇小说生成器，同时还有各类小说生成 Prompt 以及教程。我们欢迎社区贡献，持续更新以提供最佳的小说创作体验。;git://github.com/MaoXiaoYuZ/Long-Novel-GPT.git;ai,chatgpt,gpt,llm,novel
993236973;MemoryOS;[EMNLP 2025 Oral] MemoryOS is designed to provide a memory operating system for personalized AI agents.;git://github.com/BAI-LAB/MemoryOS.git;agent,language-model,llm,long-term-memory,operating-system,personalization,rag,retrieval-augmented-generation
691317919;NeumAI;Neum AI is a best-in-class framework to manage the creation and synchronization of vector embeddings at large scale.;git://github.com/NeumTry/NeumAI.git;ai,chatgpt,data,data-engineering,database,embeddings,etl,llm,llmops,mlops,ops,pipeline,python,rag,retrieval,vector-database,vectors
858346281;cerebellum;Browser automation system that uses AI-driven planning to navigate web pages and perform goals.;git://github.com/theredsix/cerebellum.git;agents,ai,automation-framework,automation-ui,browser,fine-tuning,llm
620082084;ChatGenTitle;🌟 ChatGenTitle：使用百万arXiv论文信息在LLaMA模型上进行微调的论文题目生成模型;git://github.com/WangRongsheng/ChatGenTitle.git;arxiv,large-language-models,llama,llm,llms,lora
602473091;ChatIE;The online version is temporarily unavailable because we cannot afford the key. You can clone and run it locally. Note: we set defaul openai key. If keys exceed plan and are invalid, please tell us. The response speed depends on openai. ( sometimes, the official is too crowded and slow);git://github.com/cocacola-lab/ChatIE.git;ai,chatgpt,chatgpt-app,event-extraciton,event-extraction,eventexecutor,information-extraction,knowledge-graph,llm,ner,nlp,openai,relation-extraction,tool,zero-shot
904010974;DeepGit;Deep research agent to help you find the best GitHub repositories 🕵️!;git://github.com/zamalali/DeepGit.git;agent,deep-research,github-search,langchain,langgraph,llm,nlp,open-source,python,seq2seq,transformers
931506474;agentic-radar;A security scanner for your LLM agentic workflows;git://github.com/splx-ai/agentic-radar.git;agentic-ai,agentic-framework,agentic-workflow,ai,ai-red-teaming,ai-security,cli,devsecops,generative-ai,llm,llm-security,mcp,mcp-server,red-teaming,security,security-tools
914964527;solace-agent-mesh;An event-driven framework designed to build and orchestrate multi-agent AI systems. It enables seamless integration of AI agents with real-world data sources and systems, facilitating complex, multi-step workflows.;git://github.com/SolaceLabs/solace-agent-mesh.git;agentframework,agents,ai,ai-agents,event-driven-architecture,llm
683066449;IncarnaMind;Connect and chat with your multiple documents (pdf and txt) through GPT 3.5, GPT-4 Turbo, Claude and Local Open-Source LLMs;git://github.com/junruxiong/IncarnaMind.git;ai,chatbot,generative-ai,gpt,langchain,llm,nlp,openai,pdf
809877633;june;Local voice chatbot for engaging conversations, powered by Ollama, Hugging Face Transformers, and  Coqui TTS Toolkit;git://github.com/mezbaul-h/june.git;ai,assistant-chat-bots,chatbot,chatbots,cli-app,command-line-tool,coqui-tts,huggingface,large-language-models,llm,python,speech-recognition,speech-to-text,text-to-speech,whisper
983716118;tools;A set of tools that gives agents powerful capabilities.;git://github.com/strands-agents/tools.git;agentic,agentic-ai,agents,ai,anthropic,autonomous-agents,bedrock,genai,litellm,llama,llm,machine-learning,mcp,multi-agent-systems,ollama,openai,opentelemetry,python
825590133;IoA;An open-source framework for collaborative AI agents, enabling diverse, distributed agents to team up and tackle complex tasks through internet-like connectivity.;git://github.com/OpenBMB/IoA.git;agent,ai,genai,ioa,llm
632269609;vectordb;A minimal Python package for storing and retrieving text using chunking, embeddings, and vector search.;git://github.com/kagisearch/vectordb.git;ai,artificial-intelligence,llm,llms,machine-learning
887660501;indie-hacker-tools-plus;为独立开发者准备的精选技术栈和工具仓库来了！这里有你最需要的工具，帮你提升开发效率、节约成本，最重要的是——这些工具都是市场上热门的，经过验证的。🚀A curated collection of tech stacks and tools tailored for independent developers is here! these are proven, popular tools widely used in the industry. 🚀;git://github.com/XiaomingX/indie-hacker-tools-plus.git;agent,ai,awesome,awesome-list,awesome-lists,aws,azure,cloudflare,github,hacker,indiehacker,llm,nextjs,shadcn
637692988;QiZhenGPT;QiZhenGPT: An Open Source Chinese Medical Large Language Model｜一个开源的中文医疗大语言模型;git://github.com/CMKRG/QiZhenGPT.git;alpaca,chatgpt,chinese-medical,disease,gpt,llama,llm,medicine
652484969;llm-books;利用LLM构建应用实践笔记;git://github.com/morsoli/llm-books.git;chatgpt,chatgpt-api,langchain,llm,llmops,openai
667148214;GenossGPT;One API for all LLMs either Private or Public (Anthropic, Llama V2, GPT 3.5/4, Vertex, GPT4ALL, HuggingFace ...) 🌈🐂  Replace OpenAI GPT with any LLMs in your app with one line.;git://github.com/theodo-group/GenossGPT.git;api,gpt,gpt4all,huggingface,inference,llama,llm,openai,private,public
622144784;seait;SEAIT is a user-friendly application that simplifies the installation process of AI-related projects;git://github.com/diStyApps/seait.git;ai,artificial-intelligence,automatic1111,comfyui,install,installation,installer,invokeai,kohya-webui,large-language-models,llm,seait,stable-diffusion,stable-diffusion-webui,super-easy-ai-installer-tool,text-generation-webui,tool,webui
637253688;BambooAI;A Python library powered by Language Models (LLMs) for conversational data discovery and analysis.;git://github.com/pgalko/BambooAI.git;ai,ai-agents,anthropic,data-analysis,data-science,docker,gemini,groq,llm,mistral,ollama,openai-api,pandas,pinecone,python,vector-database,vllm
648800562;chatdocs;Chat with your documents offline using AI.;git://github.com/marella/chatdocs.git;ai,chatdocs,chroma,ctransformers,langchain,llm,transformers
699396462;attention_sinks;Extend existing LLMs way beyond the original training length with constant memory usage, without retraining;git://github.com/tomaarsen/attention_sinks.git;llm,llms,nlp,python,transformers
795106410;kan-gpt;The PyTorch implementation of Generative Pre-trained Transformers (GPTs) using Kolmogorov-Arnold Networks (KANs) for language modeling;git://github.com/AdityaNG/kan-gpt.git;gpt,kanformers,kolmogorov-arnold-networks,kolmogorov-arnold-representation,llm,text-generation,transformers
612816791;gpt-cli;Command-line interface for ChatGPT, Claude and Bard;git://github.com/kharvd/gpt-cli.git;anthropic,anthropic-claude,assistant,bard,chatgpt,claude,cli,command-line,google-bard,gpt-3,gpt-4,gpt-cli,gpt-client,llm,openai,palm2
657405656;xgen;Salesforce open-source LLMs with 8k sequence length.;git://github.com/salesforce/xgen.git;language-model,large-language-models,llm,nlp
687036710;langchain-in-action;极客时间：LangChain实战课 - 这是LangChain框架早期设计的一系列重点模块的直接而清晰的示例和讲解。随着LangChain的快速演进，有些代码需要安装新的版本进行迭代。希望大家在快速浏览课程概念（仍有价值）的同时，自行学习LangChain最新的代码和进展。;git://github.com/huangjia2019/langchain-in-action.git;agent,langchain,llm
638018738;llmcord;Make Discord your LLM frontend - Supports any OpenAI compatible API (Ollama, xAI, Gemini, OpenRouter and more);git://github.com/jakobdylanc/llmcord.git;bot,chatbot,discord,discord-bot,gemini,gpt-5,grok-4,llama,llm,mistral,ollama,openai,openrouter,vllm
757885472;local-rag;Ingest files for retrieval augmented generation (RAG) with open-source Large Language Models (LLMs), all without 3rd parties or sensitive data leaving your network.;git://github.com/jonfairbanks/local-rag.git;large-language-models,llm,ollama,rag,retrieval-augmented-generation
1061621636;parallax;Parallax is a distributed model serving framework that lets you build your own AI cluster anywhere;git://github.com/GradientHQ/parallax.git;blackwell,chatbot,decentralized-inference,deepseek,distributed-systems,glm,kimi,large-language-models,llama,llm,llm-serving,minimax,oss-gpt,python,pytorch,qwen,transformer
652425619;SqueezeLLM;[ICML 2024] SqueezeLLM: Dense-and-Sparse Quantization;git://github.com/SqueezeAILab/SqueezeLLM.git;efficient-inference,large-language-models,llama,llm,localllm,model-compression,natural-language-processing,post-training-quantization,quantization,small-models,text-generation,transformer
658523581;llmflows;LLMFlows - Simple, Explicit and Transparent LLM Apps;git://github.com/stoyan-stoyanov/llmflows.git;ai,chatgpt,gpt-4,llm,llm-inference,llmops,llms,machine-learning,openai,prompt-engineering,python,question-answering,vector-database
600294838;searchGPT;Grounded search engine (i.e. with source reference) based on LLM / ChatGPT / OpenAI API. It supports web search, file content search etc.;git://github.com/michaelthwan/searchGPT.git;ai,chatgpt,grounded-api,grounded-bot,language-model,llm,machine-learning,nlp,nlp-machine-learning,openai,python,retrieval,retrieval-model
886698771;codegate;CodeGate: Security, Workspaces and Multiplexing for AI Agentic Frameworks;git://github.com/stacklok/codegate.git;ai,ai-gateway,aisecurity,artificial-intelligence,claude,cline,codegen,copilot,developer-productivity,developer-tools,generative-ai,ide,jetbrains,llm,ollama,openai,privacy,python,security,vscode
884452470;kvpress;LLM KV cache compression made easy;git://github.com/NVIDIA/kvpress.git;inference,kv-cache,kv-cache-compression,large-language-models,llm,long-context,python,pytorch,transformers
663034436;MindChat;🐋MindChat（漫谈）——心理大模型：漫谈人生路, 笑对风霜途;git://github.com/X-D-Lab/MindChat.git;baichuan-13b,chatglm2-6b,chatgpt,domain-llm,internlm,large-language-models,llm,lora,qlora,qwen,qwen-7b,qwen1-5,qwen2
691978242;LifeReloaded;A life simulation Game powered by GPT-4's “Advanced Data Analysis” function , offering you a second chance at life.                  由GPT4的Advanced Data Analysis功能驱动的人生重来模拟器，给您人生第二春。;git://github.com/EmbraceAGI/LifeReloaded.git;advanced-data-analysis,chatgpt,code,codeinterpreter,game,gpt,gpt-4,llm,openai,prompt,prompt-engineering
989917360;Sage;Multi-Agent System Framework For Complex Tasks;git://github.com/ZHangZHengEric/Sage.git;agents,ai,llm,manus,muilt-agents,workflow
656278816;automata;Automata: A self-coding agent;git://github.com/emrgnt-cmplxty/automata.git;agi,ai,autonomous-agents,autonomous-systems,gpt,gpt-4,llm,openai
815271446;Trace;End-to-end Generative Optimization for AI Agents;git://github.com/microsoft/Trace.git;agentic-agi,agentic-workflow,agents,ai,autodiff,compound-systems,end-to-end,generative-optimization,large-language-models,llm,machine-learning,optimization,optimizer,prompt-optimization,python
946168154;Multi-Agent-Medical-Assistant;⚕️GenAI powered multi-agentic medical diagnostics and healthcare research assistance chatbot. 🏥 Designed for healthcare professionals, researchers and patients.;git://github.com/souvikmajumder26/Multi-Agent-Medical-Assistant.git;agent,agentic-ai,agents,chatbot,computer-vision,disease-detection,genai,genai-chatbot,generative-ai,guardrails,langchain,langgraph,large-language-models,llm,medical-image-processing,medical-imaging,python,rag,retrieval-augmented-generation,vector-database
910151759;my-neuro;This project lets you create your own AI desktop companion with customizable characters and voice conversations that respond in just 1 second. Features include long-term memory, visual recognition, voice cloning and LLM training. Compatible with various Live2D customizations.;git://github.com/morettt/my-neuro.git;agent,ai,ai-vtuber,chatbots,live2d,llm,python
991626874;4KAgent;[NeurIPS 2025] 4KAgent: Agentic Any Image to 4K Super-Resolution. An intelligent computer vision agent that can magically restore any image to perfect-4K!;git://github.com/taco-group/4KAgent.git;agent,agentic-ai,computer-vision,image-enhancement,image-processing,image-restoration,large-language-models,llm,low-level,mllm,neurips,neurips-2025,super-resolution,vision-language-models,workflow
687633030;gpt-home;ChatGPT at home! Basically a better Google Nest Hub or Amazon Alexa home assistant. Built on the Raspberry Pi using the OpenAI API.;git://github.com/judahpaul16/gpt-home.git;ai,async,automation,chatgpt,docker,fastapi,home-assistant,home-automation,iot,llm,nginx,nlp,nodejs,openai,python,raspberry-pi,react,speech-recognition,spotify,typescript
860476957;wcgw;Shell and coding agent on claude desktop app;git://github.com/rusiaaman/wcgw.git;agent,ai-agent,ai-coding,anthropic,chatgpt,claude,claude-desktop,custom-gpt,llm,llm-agent,llm-code,mcp,mcp-server,openai,shell,terminal
676834494;CipherChat;A framework to evaluate the generalization capability of safety alignment for LLMs;git://github.com/RobustNLP/CipherChat.git;alignment,chatgpt,gpt-4-0613,jailbreak,large-language-models,llm,security
1076969585;agentic-context-engine;🧠 Make your agents learn from experience. Based on the Agentic Context Engineering (ACE) framework.;git://github.com/kayba-ai/agentic-context-engine.git;agent-memory,agents,ai,ai-agents,ai-tools,context-engineering,llm,memory,python
735121755;TrustLLM;[ICML 2024] TrustLLM: Trustworthiness in Large Language Models;git://github.com/HowieHwong/TrustLLM.git;ai,benchmark,dataset,evaluation,large-language-models,llm,natural-language-processing,nlp,pypi-package,toolkit,trustworthy-ai,trustworthy-machine-learning
1021913531;MassGen;🚀 MassGen is an open-source multi-agent scaling system that runs in your terminal, autonomously orchestrating frontier models and agents to collaborate, reason, and produce high-quality results. | Join us on Discord: discord.massgen.ai;git://github.com/massgen/MassGen.git;agent,agentic-ai,autonomous-agents,cli,collaborative-ai,conversational-ai,genai,generative-ai,llm,llm-orchestration,model-context-protocol,multi-agent,python,terminal-ui,test-time-scaling,tool-calling
737050647;llama-cpp-agent;The llama-cpp-agent framework is a tool designed for easy interaction with Large Language Models (LLMs). Allowing users to chat with LLM models, execute structured function calls and get structured output. Works also with models not fine-tuned to JSON output and function calls.;git://github.com/Maximilian-Winter/llama-cpp-agent.git;agents,function-calling,llamacpp,llm,llm-agent,llm-framework,llms,parallel-function-call
613456719;agentchain;Chain together LLMs for reasoning & orchestrate multiple large models for accomplishing complex tasks;git://github.com/jina-ai/agentchain.git;artificial-intelligence,blip,langchain,llm,machine-learning,multimodal,nlproc,stable-diffusion,whisper
773015046;rag-chatbot; Chat with multiple PDFs locally;git://github.com/datvodinh/rag-chatbot.git;chatbot,chatbot-ui,chatbots,gradio,llama-index,llama3,llm,mistral,ollama,question-answering,rag
729716514;ollama-ebook-summary;LLM for Long Text Summary (Comprehensive Bulleted Notes);git://github.com/cognitivetech/ollama-ebook-summary.git;generative-ai,gpt,llm,localai,localgpt,ollama,ollama-app,privategpt,privategpt4linux,summarization
646129383;can-ai-code;Self-evaluating interview for AI coders;git://github.com/the-crypt-keeper/can-ai-code.git;ai,ggml,humaneval,langchain,llama-cpp,llm,transformers
701972055;trainable-agents;"Code  and datasets for ""Character-LLM: A Trainable Agent for Role-Playing""";git://github.com/choosewhatulike/trainable-agents.git;agent,character,language-model,large-language-models,llm,natural-language-processing,roleplay,sft
710276604;BetterOCR;🔍 Better text detection by combining multiple OCR engines (EasyOCR, Tesseract, and Pororo) with 🧠 LLM.;git://github.com/junhoyeo/BetterOCR.git;ai,chatgpt,chatgpt-api,easyocr,llm,ocr,openai,openai-api,tesseract,tesseract-ocr
631673804;dreamGPT;Leverage hallucinations from Large Language Models (LLMs) for novelty-driven explorations.;git://github.com/DivergentAI/dreamGPT.git;agents,artificial-intelligence,automation,generative-model,ideas,llm,llms,machinelearning,ml
615709657;promptulate;🚀Lightweight Large language model automation and Autonomous Language Agents development framework. Build your LLM Agent Application in a pythonic way!;git://github.com/Undertone0809/promptulate.git;agent,autogen,chatgpt,gpt-4,langchain,language-agent,llm,pne,prompt,prompt-engineering,promptulate,python
735087691;ps-fuzz;Make your GenAI Apps Safe & Secure :rocket: Test & harden your system prompt;git://github.com/prompt-security/ps-fuzz.git;ai,ai-fuzzer,fuzzer,generative-ai,llm,llm-fuzzer,security,security-tools,system-prompt-hardener
770272502;TheAgentCompany;An agent benchmark with tasks in a simulated software company.;git://github.com/TheAgentCompany/TheAgentCompany.git;agent,ai,ai-benchmark,ai-research,benchmark,llm
789669647;Groma;[ECCV2024] Grounded Multimodal Large Language Model with Localized Visual Tokenization;git://github.com/FoundationVision/Groma.git;foundation-models,grounding,large-language-models,llama,llama2,llm,mllm,multimodal,vision-language-model
682864344;code-llama-for-vscode;Use Code Llama with Visual Studio Code and the Continue extension. A local LLM alternative to GitHub Copilot.;git://github.com/xNul/code-llama-for-vscode.git;assistant,code,code-llama,codellama,continue,continuedev,copilot,llama,llama2,llamacpp,llm,local,meta,ollama,studio,visual,vscode
961664731;mLLMCelltype;🏆 #1 Multi-LLM consensus framework | 550+ stars | 95% accuracy | 10+ LLM providers | Leading cell annotation tool;git://github.com/cafferychen777/mLLMCelltype.git;artificial-intelligence,bioinformatics,cell-type-annotation,claude,computational-biology,consensus-algorithm,deepseek,gemini,grok,large-language-models,llm,multi-llm-consensus,openai,openrouter,qwen,scanpy,scrna,scrnaseq-analysis,seurat,single-cell
727502310;app-builder;appbuilder-sdk, 千帆AppBuilder-SDK帮助开发者灵活、快速的搭建AI原生应用;git://github.com/baidubce/app-builder.git;agent,ai-native,appbuilder,assistant-api,erniebot,large-language-models,llm,llms,qianfan,rag
669611694;WebAI-to-API;Gemini to API : )  (Don't need API KEY) (ChatGPT, Claude, DeeepSeek, Grok and more);git://github.com/Amm1rr/WebAI-to-API.git;ai,api,api-less,bard,chatbot,chatgpt,claude,deepseek,fastapi,free,gemini,gemini-api,google-bard-api,grok,llm,python,uvicorn,webserver,webservice
652065806;obsidian-copilot;🤖 A prototype assistant for writing and thinking;git://github.com/eugeneyan/obsidian-copilot.git;assistant,generative-ai,large-language-models,llm,obsidian-plugin,retrieval-augmented-generation
567676483;langtest;Deliver safe & effective language models;git://github.com/Pacific-AI-Corp/langtest.git;ai-safety,ai-testing,artificial-intelligence,benchmark-framework,benchmarks,ethics-in-ai,large-language-models,llm,llm-as-evaluator,llm-evaluation-toolkit,llm-test,llm-testing,ml-safety,ml-testing,mlops,model-assessment,nlp,responsible-ai,trustworthy-ai
944988714;YT-Navigator;YT Navigator: AI-powered YouTube content explorer that lets you search and chat with channel videos using AI agents. Extract insights from hours of content in seconds with semantic search and precise timestamps.;git://github.com/wassim249/YT-Navigator.git;agentic-ai,agentic-rag,ai,django,langchain,langgraph,llm,python,rag,reranking,youtube,youtube-bot
743418723;ScreenAgent;ScreenAgent: A Computer Control Agent Driven by Visual Language Large Model (IJCAI-24);git://github.com/niuzaisheng/ScreenAgent.git;agent,ai,llm,vlm
929986832;Rankify;🔥 Rankify: A Comprehensive Python Toolkit for Retrieval, Re-Ranking, and Retrieval-Augmented Generation 🔥. Our toolkit integrates 40 pre-retrieved benchmark datasets and supports 7+ retrieval techniques, 24+ state-of-the-art Reranking models, and multiple RAG methods.;git://github.com/DataScienceUIBK/Rankify.git;agent,ai,chatgpt,information-retrieval,llm,nlp,question-answering,rag,ranked-retrieval,reranking,retrieval,retrival-augmented-generation
736419116;ollama-voice-mac;Mac compatible Ollama Voice;git://github.com/apeatling/ollama-voice-mac.git;ai,assistant,chatbot,llm,macos,mistral,ollama,speech-recognition,voice,whisper
987312029;verbalized-sampling;Verbalized Sampling, a training-free prompting strategy to mitigate mode collapse in LLMs by requesting responses with probabilities. Achieves 2-3x diversity improvement while maintaining quality. Model-agnostic framework with CLI/API for creative writing, synthetic data generation, and dialogue simulation.;git://github.com/CHATS-lab/verbalized-sampling.git;claude,creative-writing,dialogue-simulation,diversity,gemini,gpt,large-language-models,llm,mode-collapse,prompt-engineering,python,qwen,sampling,synthetic-data
783744120;mergoo;A library for easily merging multiple LLM experts, and efficiently train the merged LLM.;git://github.com/Leeroo-AI/mergoo.git;artificial-intelligence,fine-tuning,generative-ai,large-language-models,llm,lora,merge,mixture-of-adapters,mixture-of-experts,multi-model,nlp,open-source,transformers
692884559;codeqai;Local first semantic code search and chat | Leverage custom copilots with fine-tuning datasets from code in Alpaca, Conversational, Completion and Instruction format;git://github.com/fynnfluegge/codeqai.git;codellama,faiss,gpt,huggingface,langchain,llama2,llamacpp,llm,ollama,openai,sentence-transformers
744024490;StreamRAG;Video Search and Streaming Agent 🕵️‍♂️;git://github.com/video-db/StreamRAG.git;agent,chatgpt,llm,rag,search,search-engine,video,video-processing,video-streaming
839358595;multilspy;multilspy is a lsp client library in Python intended to be used to build applications around language servers.;git://github.com/microsoft/multilspy.git;ai,ai4code,artificial-intelligence,code-analysis,code-completion,code-generation,codegen,huggingface-transformers,language-server-client,language-server-protocol,large-language-model,large-language-models,llm,lsp,lsp-client,neurips,neurips-2023,program-synthesis,transformer
